,南部 (kgCO2e/kWh),北部 (kgCO2e/kWh),中部 (kgCO2e/kWh),東部 (kgCO2e/kWh),全台 (kgCO2e/kWh)
2021-04-09 01:00:00,0.504032122917234,0.41142506451029104,0.6108647176024528,0.42260289459792577,0.515557399025594
2021-04-09 02:00:00,0.503121020160119,0.3966638429898102,0.6372451527718734,0.4298670110487275,0.5181524673274779
2021-04-09 03:00:00,0.5028391079319512,0.38741571045639794,0.637353361326535,0.43052160459382377,0.5168603765916603
2021-04-09 04:00:00,0.503046983422837,0.38430414230988835,0.6530342316609847,0.44097645220924947,0.5201562613328227
2021-04-09 05:00:00,0.5032051530847927,0.3829564826944913,0.6587750274072718,0.44681275203457144,0.5214726283751075
2021-04-09 06:00:00,0.5040956266303704,0.39764736059978495,0.6641768775541144,0.45085589614057686,0.5219321657248314
2021-04-09 07:00:00,0.5035344921454632,0.41355456385333045,0.6683732531594457,0.4573685182345781,0.5230127560770139
2021-04-09 08:00:00,0.5020175559080915,0.4295210532858142,0.6425521236682978,0.45173981546339037,0.5138116423870459
2021-04-09 09:00:00,0.5064685511908691,0.4507956408849802,0.5972246602689101,0.455262436125848,0.5106646020034263
2021-04-09 10:00:00,0.5130037232929069,0.4554473046174211,0.5853294935640967,0.4527495699889532,0.5107875771052697
2021-04-09 11:00:00,0.5172068293522635,0.4532457082494436,0.5883499854336156,0.45080147290307293,0.5117029358050172
2021-04-09 12:00:00,0.5099461044234295,0.45322762737961103,0.6096846992431277,0.46119670946572605,0.5142831334864414
2021-04-09 13:00:00,0.5053161083135398,0.44704732434419814,0.5946526507959791,0.4287876876702149,0.5071378601778068
2021-04-09 14:00:00,0.5029394848729433,0.4358601822393045,0.593653812882356,0.4134365934856763,0.504229100186536
2021-04-09 15:00:00,0.5029670228792843,0.4325959928358994,0.5974990749618329,0.4061250243390477,0.5062367299569623
2021-04-09 16:00:00,0.5025064642850471,0.43403498337977464,0.5677581883676944,0.39710575510147167,0.5003311582334223
2021-04-09 17:00:00,0.5022534350794321,0.43215356171872593,0.5653690393276531,0.3976724997288113,0.5007856239875857
2021-04-09 18:00:00,0.50445039742095,0.4341733810540677,0.5557608714442772,0.3633027043209056,0.49960368781216247
2021-04-09 19:00:00,0.5040205498211427,0.428400729142921,0.5437770707350608,0.3534598945893375,0.495130271375937
2021-04-09 20:00:00,0.5020294953252674,0.4185861474289025,0.5347108571249296,0.3452685169313717,0.48895061111846344
2021-04-09 21:00:00,0.5016553696214283,0.41589407709260573,0.5268234652655528,0.34957918285548584,0.4861612936842077
2021-04-09 22:00:00,0.5023384056174485,0.4042677635119831,0.591513893939209,0.3843609099568173,0.5048275142747899
2021-04-09 23:00:00,0.5016467908992344,0.40924878522811736,0.5983903657328624,0.3927404263886478,0.5068416206299518
